0.0,0.0
0.0001,0.0
0.0002,0.0
0.00030000000000000003,0.0
0.0004,0.0048
0.0005,0.0129
0.0006000000000000001,0.0226
0.0007,0.0314
0.0008,0.0411
0.0009000000000000001,0.0524
0.001,0.0637
0.0011,0.0758
0.0012000000000000001,0.087
0.0013000000000000002,0.0999
0.0014,0.1136
0.0015,0.1273
0.0016,0.1418
0.0017000000000000001,0.1571
0.0018000000000000002,0.1716
0.0019,0.1878
0.002,0.2031
0.0021000000000000003,0.22
0.0022,0.2369
0.0023,0.2555
0.0024000000000000002,0.2732
0.0025,0.2917
0.0026000000000000003,0.3111
0.0027,0.3288
0.0028,0.3489
0.0029000000000000002,0.3691
0.003,0.3892
0.0031000000000000003,0.4102
0.0032,0.4311
0.0033,0.4521
0.0034000000000000002,0.4747
0.0035,0.4964
0.0036000000000000003,0.519
0.0037,0.5415
0.0038,0.5649
0.0039000000000000003,0.5875
0.004,0.6108
0.0041,0.6358
0.004200000000000001,0.6592
0.0043,0.6834
0.0044,0.7084
0.0045000000000000005,0.7333
0.0046,0.7583
0.0047,0.7833
0.0048000000000000004,0.8091
0.0049,0.8349
0.005,0.8599
0.0051,0.8864
0.005200000000000001,0.9122
0.0053,0.9388
0.0054,0.9646
0.0055000000000000005,0.9912
0.0056,1.0178
0.0057,1.0444
0.0058000000000000005,1.071
0.0059,1.0976
0.006,1.1242
0.0061,1.1516
0.006200000000000001,1.1782
0.0063,1.2056
0.0064,1.2322
0.006500000000000001,1.2588
0.0066,1.2862
0.0067,1.3127
0.0068000000000000005,1.3401
0.006900000000000001,1.3667
0.007,1.3941
0.0071,1.4207
0.007200000000000001,1.4465
0.0073,1.4739
0.0074,1.5005
0.007500000000000001,1.5271
0.0076,1.5529
0.0077,1.5787
0.0078000000000000005,1.6045
0.0079,1.6303
0.008,1.6552
0.0081,1.681
0.0082,1.7052
0.0083,1.7294
0.008400000000000001,1.7544
0.0085,1.7777
0.0086,1.8011
0.008700000000000001,1.8237
0.0088,1.847
0.0089,1.8696
0.009000000000000001,1.8914
0.0091,1.9131
0.0092,1.9349
0.009300000000000001,1.955
0.0094,1.976
0.0095,1.9961
0.009600000000000001,2.0155
0.0097,2.0348
0.0098,2.0541
0.0099,2.0727
0.01,2.0904
0.010100000000000001,2.1073
0.0102,2.1259
0.0103,2.142
0.010400000000000001,2.1581
0.0105,2.1742
0.0106,2.1887
0.010700000000000001,2.2048
0.0108,2.2193
0.0109,2.233
0.011000000000000001,2.2467
0.0111,2.2596
0.0112,2.2725
0.011300000000000001,2.2846
0.0114,2.2959
0.0115,2.308
0.011600000000000001,2.3185
0.0117,2.3289
0.0118,2.3394
0.0119,2.3483
0.012,2.3571
0.012100000000000001,2.3668
0.0122,2.3741
0.0123,2.3821
0.012400000000000001,2.3894
0.0125,2.3958
0.0126,2.4015
0.012700000000000001,2.4087
0.0128,2.4136
0.0129,2.4176
0.013000000000000001,2.4224
0.0131,2.4264
0.0132,2.4297
0.013300000000000001,2.4337
0.0134,2.4361
0.0135,2.4385
0.013600000000000001,2.4401
0.0137,2.4418
0.013800000000000002,2.4434
0.013900000000000001,2.4434
0.014,2.4442
0.014100000000000001,2.4442
0.0142,2.4434
0.0143,2.4426
0.014400000000000001,2.4418
0.0145,2.4393
0.0146,2.4361
0.014700000000000001,2.4353
0.0148,2.4313
0.0149,2.4281
0.015000000000000001,2.4248
0.0151,2.4208
0.0152,2.416
0.015300000000000001,2.4111
0.0154,2.4055
0.0155,2.3999
0.015600000000000001,2.395
0.015700000000000002,2.3878
0.0158,2.3813
0.0159,2.3749
0.016,2.3668
0.0161,2.3596
0.0162,2.3507
0.016300000000000002,2.3434
0.0164,2.3346
0.0165,2.3257
0.0166,2.316
0.0167,2.3064
0.016800000000000002,2.2967
0.016900000000000002,2.287
0.017,2.2766
0.0171,2.2661
0.0172,2.2556
0.0173,2.2443
0.017400000000000002,2.233
0.0175,2.221
0.0176,2.2105
0.0177,2.1984
0.0178,2.1855
0.0179,2.1734
0.018000000000000002,2.1613
0.0181,2.1484
0.0182,2.1363
0.0183,2.1234
0.0184,2.1097
0.018500000000000003,2.0968
0.018600000000000002,2.0832
0.0187,2.0703
0.0188,2.0566
0.0189,2.0429
0.019,2.0284
0.019100000000000002,2.0155
0.019200000000000002,2.0018
0.0193,1.9873
0.0194,1.9736
0.0195,1.959
0.0196,1.9453
0.019700000000000002,1.9308
0.0198,1.9163
0.0199,1.9026
0.02,1.8889
0.0201,1.8736
0.020200000000000003,1.8591
0.020300000000000002,1.8454
0.0204,1.8309
0.0205,1.8164
0.0206,1.8019
0.0207,1.7882
0.020800000000000003,1.7737
0.020900000000000002,1.7592
0.021,1.7455
0.0211,1.731
0.0212,1.7173
0.0213,1.7028
0.021400000000000002,1.6891
0.021500000000000002,1.6754
0.0216,1.6617
0.0217,1.6488
0.0218,1.6343
0.0219,1.6214
0.022000000000000002,1.6085
0.0221,1.5956
0.0222,1.5835
0.0223,1.5714
0.0224,1.5585
0.022500000000000003,1.5456
0.022600000000000002,1.5344
0.0227,1.5223
0.0228,1.511
0.0229,1.4989
0.023,1.4884
0.023100000000000002,1.4771
0.023200000000000002,1.4675
0.0233,1.4562
0.0234,1.4465
0.0235,1.4368
0.0236,1.4272
0.023700000000000002,1.4175
0.0238,1.4078
0.0239,1.399
0.024,1.3909
0.0241,1.3821
0.024200000000000003,1.3748
0.024300000000000002,1.3659
0.0244,1.3587
0.0245,1.3514
0.0246,1.345
0.0247,1.3385
0.024800000000000003,1.3313
0.024900000000000002,1.3248
0.025,1.3192
0.0251,1.3127
0.0252,1.3071
0.0253,1.3039
0.025400000000000002,1.2982
0.025500000000000002,1.2942
0.0256,1.2902
0.0257,1.2853
0.0258,1.2821
0.025900000000000003,1.2789
0.026000000000000002,1.2757
0.0261,1.2733
0.0262,1.2708
0.0263,1.2676
0.0264,1.266
0.026500000000000003,1.2644
0.026600000000000002,1.2636
0.0267,1.2628
0.0268,1.2612
0.0269,1.2612
0.027,1.2604
0.027100000000000003,1.2612
0.027200000000000002,1.2612
0.0273,1.262
0.0274,1.262
0.0275,1.2628
0.027600000000000003,1.2644
0.027700000000000002,1.2652
0.027800000000000002,1.2676
0.0279,1.2692
0.028,1.2716
0.0281,1.2733
0.028200000000000003,1.2765
0.028300000000000002,1.2789
0.0284,1.2821
0.0285,1.2853
0.0286,1.2878
0.0287,1.2918
0.028800000000000003,1.2958
0.028900000000000002,1.299
0.029,1.3031
0.0291,1.3079
0.0292,1.3119
0.029300000000000003,1.3168
0.029400000000000003,1.3216
0.029500000000000002,1.3264
0.0296,1.3313
0.0297,1.3353
0.0298,1.3418
0.029900000000000003,1.3466
0.030000000000000002,1.3522
0.030100000000000002,1.3587
0.0302,1.3643
0.0303,1.37
0.0304,1.3756
0.030500000000000003,1.3812
0.030600000000000002,1.3877
0.0307,1.3941
0.0308,1.4006
0.0309,1.4062
0.031,1.4135
0.031100000000000003,1.4207
0.031200000000000002,1.4264
0.0313,1.4336
0.031400000000000004,1.4409
0.0315,1.4481
0.0316,1.4546
0.0317,1.4618
0.0318,1.4683
0.031900000000000005,1.4763
0.032,1.4828
0.032100000000000004,1.49
0.0322,1.4973
0.0323,1.5045
0.0324,1.5118
0.0325,1.519
0.032600000000000004,1.5255
0.0327,1.5336
0.0328,1.5408
0.0329,1.5481
0.033,1.5553
0.033100000000000004,1.5634
0.0332,1.5706
0.0333,1.5779
0.0334,1.5843
0.0335,1.5916
0.033600000000000005,1.5988
0.0337,1.6069
0.033800000000000004,1.6141
0.0339,1.6206
0.034,1.6278
0.0341,1.6343
0.0342,1.6415
0.034300000000000004,1.648
0.0344,1.6552
0.0345,1.6617
0.0346,1.6689
0.0347,1.6746
0.034800000000000005,1.681
0.0349,1.6875
0.035,1.6931
0.0351,1.6996
0.0352,1.7052
0.035300000000000005,1.7116
0.0354,1.7173
0.035500000000000004,1.7229
0.0356,1.7286
0.0357,1.7326
0.0358,1.7374
0.0359,1.7439
0.036000000000000004,1.7495
0.0361,1.7536
0.0362,1.7584
0.0363,1.7632
0.0364,1.7681
0.036500000000000005,1.7721
0.0366,1.7761
0.0367,1.781
0.0368,1.7842
0.0369,1.789
0.037000000000000005,1.7922
0.0371,1.7955
0.037200000000000004,1.7995
0.0373,1.8019
0.0374,1.8051
0.0375,1.8075
0.0376,1.8108
0.037700000000000004,1.8132
0.0378,1.8156
0.0379,1.818
0.038,1.8204
0.0381,1.8221
0.038200000000000005,1.8237
0.0383,1.8253
0.038400000000000004,1.8269
0.0385,1.8285
0.0386,1.8301
0.038700000000000005,1.8309
0.0388,1.8317
0.038900000000000004,1.8325
0.039,1.8333
0.0391,1.8341
0.0392,1.8349
0.0393,1.8349
0.039400000000000004,1.8349
0.0395,1.8358
0.0396,1.8349
0.0397,1.8349
0.0398,1.8341
0.039900000000000005,1.8349
0.04,1.8333
0.040100000000000004,1.8333
0.0402,1.8325
0.0403,1.8309
0.040400000000000005,1.8301
0.0405,1.8285
0.040600000000000004,1.8269
0.0407,1.8261
0.0408,1.8245
0.0409,1.8229
0.041,1.8212
0.041100000000000005,1.8196
0.0412,1.8172
0.0413,1.814
0.0414,1.8116
0.0415,1.81
0.041600000000000005,1.8075
0.0417,1.8051
0.041800000000000004,1.8027
0.0419,1.8003
0.042,1.7971
0.042100000000000005,1.7938
0.0422,1.7922
0.042300000000000004,1.789
0.0424,1.785
0.0425,1.7826
0.0426,1.7785
0.0427,1.7753
0.042800000000000005,1.7729
0.0429,1.7697
0.043000000000000003,1.7664
0.0431,1.7624
0.0432,1.7592
0.043300000000000005,1.756
0.0434,1.7519
0.043500000000000004,1.7487
0.0436,1.7447
0.0437,1.7407
0.0438,1.7374
0.0439,1.7326
0.044000000000000004,1.7294
0.0441,1.7262
0.0442,1.7213
0.0443,1.7181
0.0444,1.7141
0.044500000000000005,1.71
0.0446,1.706
0.044700000000000004,1.702
0.0448,1.6988
0.0449,1.6947
0.045000000000000005,1.6907
0.0451,1.6867
0.045200000000000004,1.6818
0.0453,1.6778
0.0454,1.6746
0.0455,1.6705
0.0456,1.6665
0.045700000000000005,1.6633
0.0458,1.6593
0.0459,1.656
0.046,1.6512
0.0461,1.648
0.046200000000000005,1.644
0.0463,1.6407
0.046400000000000004,1.6375
0.0465,1.6335
0.0466,1.6303
0.046700000000000005,1.627
0.0468,1.6222
0.046900000000000004,1.6206
0.047,1.6174
0.0471,1.6141
0.0472,1.6109
0.0473,1.6069
0.047400000000000005,1.6045
0.0475,1.6021
0.0476,1.5988
0.0477,1.5964
0.0478,1.594
0.047900000000000005,1.5908
0.048,1.5884
0.048100000000000004,1.5851
0.0482,1.5835
0.0483,1.5811
0.048400000000000006,1.5787
0.0485,1.5771
0.048600000000000004,1.5747
0.0487,1.573
0.0488,1.5706
